NPI,TITLE,FAB_PROD,RET_PROD,PRODUCT,LOT,EXEC_SEQ,OPERATION,OPER_SHORT_DESC,OPER_LONG_DESC,OUT_DATE,LOT_PRIORITY_MOVEIN,AREA,MODULE,ACTIVITY,CUM_ACTIVITY,LAYER
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,353.0,257029,L 8PLYrSE,"L P1278 PLY r SED (DNU,DPR)",,,LITHO,LI-SAYli,0,85,PLY
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,448.0,210621,L 8b PS1 S,"L P1278b PS1 SED (PLY,DPR)",,,LITHO,LI-SAVli,0,109,PS1
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,497.0,210622,L 8b PS2 S,"L P1278b PS2 SED (PLY,DPR)",,,LITHO,LI-SAVli,0,123,PS2
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,533.0,234119,L 8d NESdS,"L P1278d NES d SED (PLY,DPR)",,,LITHO,LI-SAVli,0,135,NES
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,592.0,228847,L 8c FT1cS,"L P1278C FT1 SED (PLY,DPR)",,,LITHO,LI-SAVli,0,155,FT1
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,608.0,228848,L 8c FT2cS,"L P1278C FT2 SED (PLY,DPR)",,,LITHO,LI-SAVli,0,155,FT2
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,661.0,240707,L 8c FTPmS,"L P1278C FTP m SED (PLY,DPR)",,,LITHO,LI-SAVli,0,175,FTP
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,731.0,228394,L 8c DR5S,"L P1278c DR5 box SED (DPR,PLY)",,,LITHO,LI-SAVli,0,203,DR5
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,759.0,228391,L 8cHNUuS,"L P1278c u hnu HNU SED (DPR,PLY)",,,LITHO,LI-SAVli,0,218,HNU
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,791.0,242984,L 8 DR6xS,"L P1278 x DR6ddm SED (DPR,PLY)",,,LITHO,LI-SAVli,0,234,DR6
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,823.0,242985,L 8 DR4xS,"L P1278 x DR4 SED (DPR,PLY)",,,LITHO,LI-SAVli,0,250,DR4
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,855.0,242990,L 8 HNSxS,"L P1278 HNS x SED (PLY,DCB)",,,LITHO,LI-SAVli,0,266,HNS
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,888.0,242983,L 8 QDMxS,"L P1278 x QDM SED (DPR,PLY)",,,LITHO,LI-SAVli,0,282,QDM
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,931.0,212437,L 8b PB2 S,"L P1278 b PB2 box SED (DPR,PLY)",,,LITHO,LI-SAVli,0,305,PB2
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,979.0,234550,L 8s PBMbS,"L P1278 s PBM b SED (DPR,PLY)",,,LITHO,LI-SAVli,0,326,PBM
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,999.0,235101,L 8s NBMnS,"L P1278 s NBM box SED (DPR,PLY)",,,LITHO,LI-SAVli,0,333,NBM
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1078.0,261262,L 8TPAdyS,"L P1278 dyDGN TPA SED (PLY,DPR)",,,LITHO,LI-SAYli,0,358,TPA
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1094.0,261263,L 8TPBdyS,"L P1278 dyDGN TPB SED (TPA,PLY,DPR)",,,LITHO,LI-SAYli,0,359,TPB
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1147.0,218701,L 8b NSDbS,"L P1278b NSD Bx SED (PLY,DPR)",,,LITHO,LI-SAVli,0,377,NSD
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1167.0,218702,L 8b PSDbS,"L P1278b PSD Bx SED (PLY,DPR)",,,LITHO,LI-SAVli,0,381,PSD
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1241.0,261264,L 8GC1dyS,"L P1278 dy GC1 SED (TPAB,PLY)",,,LITHO,LI-SAVli,0,408,GC1
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1255.0,261265,L 8GC2dyS,"L P1278 dy GC2 SED (TPAB,PLY)",,,LITHO,LI-SAVli,0,409,GC2
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1318.0,261266,L 8PCTdyS,"L P1278 dy PCT SED (TPAB,PLY,DPR)",,,LITHO,LI-SAYli,0,419,PCT
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1362.0,261267,L 8PCLdyS,"L P1278 dy PCL SED (PLY,DPR)",,,LITHO,LI-SAYli,0,433,PCL
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1409.0,261268,L 8DVGdyS,"L P1278 dyDGN DVG SED (PCL,PLY)",,,LITHO,LI-SAVli,0,447,DVG
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1433.0,261269,L 8DVPdyS,"L P1278 dyDGN DVP SED (DVG,PLY)",,,LITHO,LI-SAVli,0,450,DVP
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1489.0,261270,L 8TLKdyS,"L P1278 dyDGN TLK SED (PLY,DVG)",,,LITHO,LI-SAYli,0,462,TLK
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1536.0,261392,L 8VCGdyS,"L P1278 VCG dy SED (TLK,PCTL,PLY)",,,LITHO,LI-SAYli,0,472,VCG
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1558.0,261393,L 8VCTdyS,"L P1278 VCT dy SED(VCG,TLK,TPAB,PLY",,,LITHO,LI-SAYli,0,476,VCT
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1613.0,249446,L #8MT0dlS,"L #P1278 dlDGN MT0 SED (VCT,VCG)",,,LITHO,LI-SAYli,0,490,MT0
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1668.0,249070,L #8VA0daS,L #P1278 daDGN VA0 SED (MT0),,,LITHO,LI-SAYli,0,507,VA0
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1715.0,251776,L #8MT1dfS,L #P1278 dfDGN MT1 SED (VA0) Freya,,,LITHO,LI-SAYli,0,519,MT1
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1767.0,260126,L #8cTFRgS,L #P1278c FL G-CHM TFR SED (MT1),,,LITHO,LI-SBHcu,0,532,TFR
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1791.0,249449,L #8MT2ddS,L #P1278 ddDGN MT2 SED (MT1),,,LITHO,LI-SAYli,0,539,MT2
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1814.0,249069,L #8VA1ddS,"L #P1278 ddDGN VA1 SED (MT2,MT1)",,,LITHO,LI-SAYli,0,544,VA1
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1873.0,248288,L #8MT3drS,L #P1278 drDGN MT3 SED (MT2),,,LITHO,LI-SAYli,0,561,MT3
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1901.0,248269,L #8VA2drS,"L #P1278 drDGN VA2 SED (MT3,MT2)",,,LITHO,LI-SAYli,0,564,VA2
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1961.0,248289,L #8MT4drS,L #P1278 drDGN MT4 SED (MT3),,,LITHO,LI-SAYli,0,579,MT4
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,1979.0,248553,L #8VA3drS,"L #P1278 drDGN VA3 SED (MT4,MT3)",,,LITHO,LI-SAVli,0,582,VA3
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2032.0,249526,L #86MT5 d,L #P1278.6 d MT5 SED (MT4),,,LITHO,LI-SNYli,0,596,MT5
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2054.0,249553,L #86VA4,"L #P1278.6 d VA4 SED (MT5,MT4)",,,LITHO,LI-SAVli,0,598,VA4
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2098.0,243912,L #86MT6 S,L #P1278.6 MT6 SED (MT5),,,LITHO,LI-SNYli,0,608,MT6
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2114.0,243953,L #8VA5fS,"L #P1278 f VA5 SED (MT6,MT5)",,,LITHO,LI-SAVli,0,609,VA5
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2158.0,243913,L #86MT7 S,L #P1278.6 MT7 SED (MT6),,,LITHO,LI-SNYli,0,620,MT7
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2168.0,243954,L #8VA6fS,"L #P1278 f VA6 SED (MT7,MT6)",,,LITHO,LI-SAVli,0,621,VA6
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2198.0,243914,L #86MT8 S,L #P1278.6  MT8 SED (MT7),,,LITHO,LI-SNYli,0,632,MT8
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2208.0,243955,L #8VA7fS,"L #P1278 f VA7 SED (MT8,MT7)",,,LITHO,LI-SAVli,0,633,VA7
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2237.0,243915,L #86MT9 S,L #P1278.6 MT9 SED (MT8),,,LITHO,LI-SNYli,0,644,MT9
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2251.0,243956,L #8VA8fS,"L #P1278 f VA8 SED (MT9,MT8)",,,LITHO,LI-SAVli,0,645,VA8
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2289.0,243916,L #86M10 S,L #P1278.6 M10 SED (MT9),,,LITHO,LI-SNYli,0,656,M10
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2299.0,243957,L #8VA9fS,"L #P1278 f VA9 SED (M10,MT9)",,,LITHO,LI-SAVli,0,657,VA9
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2325.0,243917,L #86M11 S,L #P1278.6 M11 SED (M10),,,LITHO,LI-SNYli,0,667,M11
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2335.0,243958,L #8V10fS,"L #P1278 f V10 SED (M11,M10)",,,LITHO,LI-SAVli,0,668,V10
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2369.0,243918,L #86M12 S,L #P1278.6 M12 SED (M11),,,LITHO,LI-SNYli,0,678,M12
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2383.0,243959,L #8V11fS,"L #P1278 f V11 SED (M12,M11)",,,LITHO,LI-SAVli,0,679,V11
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2410.0,221050,L #8cM13nS,L #P1278c n M13 SED (M12),,,LITHO,LI-SBHcu,0,689,M13
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2420.0,248909,L #8V12fS,"L #P1278 f V12 SED (M13,M12)",,,LITHO,LI-SAVli,0,690,V12
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2450.0,221052,L #8cM14nS,L #P1278c n M14 SED (M13),,,LITHO,LI-SBHcu,0,700,M14
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2459.0,221053,L #8cV13nS,"L #P1278c n V13 SED (M14,M13)",,,LITHO,LI-SBHcu,0,701,V13
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2553.0,232502,L #8BKRnkS,"L #P1278 BKR NTKey SED (DNU,DPR)",,,LITHO,LI-SNEli,0,722,BKR
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2596.0,257413,L #8BM0bmS,L #P1278 BM0 FSM SED (DVG) BCN LOOP,,,LITHO,LI-SNYli,0,731,BM0
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2611.0,255739,L #8BCNnkS,L #P1278 BCN NTKey SED (BM0),,,LITHO,LI-SNYli,0,733,BCN
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2645.0,255584,L #8BV0fS,L #P1278 FSM BV0 SED (BM0),,,LITHO,LI-SBHcu,0,741,BV0
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2656.0,241839,L #8BM1t S,L #P1278 t BM1 SED (BM0),,,LITHO,LI-SBLcu,0,742,BM1
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2690.0,255487,L #8BV1bF,L #P1278b NRW BV1 SED FSM (BM1),,,LITHO,LI-SBLcu,0,750,BV1
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2703.0,255488,L #8BM2bF,L #P1278b NRW BM2 SED FSM (BM1),,,LITHO,LI-SBLcu,0,751,BM2
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2736.0,255437,L #8BV2bF,L #P1278b NRW BV2 SED FSM (BM2),,,LITHO,LI-SBLcu,0,759,BV2
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2767.0,255309,L #8bBM3GS,L #P1278B BM3 MGP SED (BM2),,,LITHO,LI-SBLcu,0,767,BM3
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2799.0,255438,L #8BV3bF,L #P1278b NRW BV3 SED FSM (BM3),,,LITHO,LI-SBLcu,0,775,BV3
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2831.0,255308,L #8BM4bGS,L #P1278.1 BM4 MGP Narrow SED (BM3),,,LITHO,LI-SBLcu,0,786,BM4
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2876.0,250993,L #8BAVb10,L #P1278.1 BAV b SED10 (BM4),,,LITHO,LI-SNYli,0,796,BAV
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2894.0,217413,L #81BC1bS,L #P1278.1 BC1 Narrow SED (BM4),,,LITHO,LI-SBLcu,0,799,BC1
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2912.0,217414,L #81BC2bS,L #P1278.1 BC2 Narrow SED (BM4),,,LITHO,LI-SBLcu,0,803,BC2
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2928.0,217415,L #81BC3bS,L #P1278.1 BC3 Narrow SED (BM4),,,LITHO,LI-SBLcu,0,807,BC3
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2938.0,255439,L #8BV4bF,L #P1278b NRW BV4  SED FSM (BM4),,,LITHO,LI-SBLcu,0,810,BV4
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,2970.0,217326,L #81BM5bt,L #P1278.1 BM5 b SED thk res (BM4),,,LITHO,LI-SBLcu,0,820,BM5
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,3004.0,231725,L #81BLVbS,L #P1278.1 BLV b SED (BM5),,,LITHO,LI-SBLcu,0,828,BLV
8PXSCB,Lead Lot,8PXSCVB,8PXSCB,8PXSCV   B,L5139670,3017.0,9812,Z #MPCPACK,Z #CU MPC XSITE WAFER PACK,,,PC,PC-STORES,0,829,SHIP
