NPI,TITLE,FAB_PROD,RET_PROD,PRODUCT,LOT,EXEC_SEQ,OPERATION,OPER_SHORT_DESC,OPER_LONG_DESC,OUT_DATE,LOT_PRIORITY_MOVEIN,AREA,MODULE,ACTIVITY,CUM_ACTIVITY,LAYER
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,348.0,137547,L 5TPT2,"L P1275 TL TPT SED (PLP,DCB)",2025-04-12 19:40:18,2.0,LITHO,LI-SNEli,0,82,TPT
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,394.0,227156,L 4 ESDd,"L P1274 ESDd SED (PLP,DCB)",2025-04-14 11:40:11,2.0,LITHO,LI-SNEli,0,98,ESD
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,433.0,125426,L 4 NESb,"L P1274 NESb SED (PLP,DCB)",2025-04-16 08:46:51,2.0,LITHO,LI-SNEli,0,110,NES
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,496.0,192294,L 4PC1e,"L P1274 e PC1 SED (PLP,DCB)",2025-04-20 01:27:06,2.0,LITHO,LI-WET,0,130,PC1
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,510.0,192294,L 4PC1e,"L P1274 e PC1 SED (PLP,DCB)",2025-04-20 10:56:20,2.0,LITHO,LI-WET,0,130,PC1
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,525.0,192295,L 4PC2e,"L P1274 e PC2 SED (PC1,PLP,DCB)",2025-04-21 03:04:34,2.0,LITHO,LI-WET,0,131,PC2
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,539.0,192295,L 4PC2e,"L P1274 e PC2 SED (PC1,PLP,DCB)",2025-04-21 12:25:28,2.0,LITHO,LI-WET,0,131,PC2
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,553.0,192296,L 4PC3e,"L P1274 e PC3 SED (PC2,PC1,PLP,DCB)",2025-04-22 02:38:00,2.0,LITHO,LI-WET,0,132,PC3
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,602.0,165185,L 4FTIr5,"L P1274 FTI Rev5.32 SED (PLP,DCB)",2025-04-23 05:08:15,2.0,LITHO,LI-WET,0,147,FTI
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,615.0,165185,L 4FTIr5,"L P1274 FTI Rev5.32 SED (PLP,DCB)",2025-04-24 01:10:04,2.0,LITHO,LI-WET,0,147,FTI
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,701.0,192701,L 5THIb,"L P1275 b THI SED (PLP,DCB)",2025-04-28 16:36:45,2.0,LITHO,LI-SNEli,0,177,THI
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,728.0,209336,L 5THXc,"L P1275 c THX SED (PLP,DCB)",2025-04-30 08:51:45,2.0,LITHO,LI-SNEli,0,186,THX
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,731.0,209336,L 5THXc,"L P1275 c THX SED (PLP,DCB)",2025-04-30 12:31:46,2.0,LITHO,LI-SNEli,0,186,THX
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,779.0,133007,L 5PTR,"L P1275 PTR SED (PLP,DCB)",2025-05-01 13:40:50,2.0,LITHO,LI-SNEli,0,207,PTR
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,798.0,177413,L 5QM1GT,"L P1275 QM1 GT SED (PLP,DCB)",2025-05-02 09:20:04,2.0,LITHO,LI-SNEli,0,213,QM1
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,812.0,177414,L 5QM4GT,"L P1275 QM4 GT SED (PLP,DCB)",2025-05-03 04:10:33,2.0,LITHO,LI-SNEli,0,218,QM4
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,827.0,177415,L 5QM2GT,"L P1275 QM2 GT SED (PLP,DCB)",2025-05-03 13:36:44,2.0,LITHO,LI-SNEli,0,223,QM2
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,842.0,200572,L 58QM5GT,"L P1275 dot81 QM5 GT SED (PLP,DCB)",2025-05-03 23:53:57,2.0,LITHO,LI-SNEli,0,228,QM5
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,860.0,177416,L 5QM3GT,"L P1275 QM3 GT SED (PLP,DCB)",2025-05-04 16:13:27,2.0,LITHO,LI-SNEli,0,235,QM3
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,877.0,110862,L 4DMG,"L P1274 DMG SED (PLP,DCB)",2025-05-05 01:06:38,2.0,LITHO,LI-SNEli,0,241,DMG
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,898.0,133036,L 5PHR,"L P1275 PHR SED (PLP,DCB)",2025-05-05 18:17:14,2.0,LITHO,LI-SNEli,0,246,PHR
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,979.0,241345,L 4TP1ae,L P1274 TP1 SED OPC ae R15.4,2025-05-08 20:32:34,2.0,LITHO,LI-WET,0,273,TP1
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,993.0,241345,L 4TP1ae,L P1274 TP1 SED OPC ae R15.4,2025-05-09 06:02:23,2.0,LITHO,LI-WET,0,273,TP1
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1005.0,241347,L 4TP2ae,L P1274 TP2 SED OPC ae R15.4,2025-05-09 11:43:51,2.0,LITHO,LI-WET,0,274,TP2
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1019.0,241347,L 4TP2ae,L P1274 TP2 SED OPC ae R15.4,2025-05-10 05:03:54,2.0,LITHO,LI-WET,0,274,TP2
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1031.0,241349,L 4TP3ae,L P1274 TP3 SED OPC ae R15.4,2025-05-10 09:13:03,2.0,LITHO,LI-WET,0,275,TP3
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1068.0,205885,L 4 PSDr,"L P1274 r PSD SED (PLP,DCB)",2025-05-12 21:33:45,2.0,LITHO,LI-SNEli,0,286,PSD
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1094.0,205886,L 4 NSDr,"L P1274 r NSD SED (PLP,DCB)",2025-05-13 19:47:42,2.0,LITHO,LI-SNEli,0,298,NSD
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1104.0,205886,L 4 NSDr,"L P1274 r NSD SED (PLP,DCB)",2025-05-14 12:47:17,2.0,LITHO,LI-SNEli,0,298,NSD
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1202.0,214043,L 4M0G sb,L P1274 sb M0G SED,2025-05-17 19:39:33,2.0,LITHO,LI-SSAFI-WET,0,331,M0G
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1225.0,226415,L 4VGRogS,"L P1274 og VGR SED (M0G,PLP)",2025-05-19 06:09:51,2.0,LITHO,LI-SSAFI-WET,0,337,VGR
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1241.0,226416,L 4VTAogS,"L P1274 og VTA SED (M0G,PLP)",2025-05-19 16:14:18,2.0,LITHO,LI-SSAFI-WET,0,340,VTA
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1256.0,226417,L 4VTBogS,"L P1274 og VTB SED (M0G,PLP)",2025-05-19 23:08:03,2.0,LITHO,LI-SSAFI-WET,0,343,VTB
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1280.0,231417,L 4M0AogS,"L P1274 og M0A SED (M0G,PLP)",,,LITHO,LI-SSAFI-WET,0,349,M0A
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1289.0,231418,L 4M0BogS,"L P1274 og M0B SED (M0G,PLP,M0A)",,,LITHO,LI-SSAFI-WET,0,350,M0B
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1349.0,193922,L 4VGSdr,"L P1274 dr VGS SED (M0G,PLP)",,,LITHO,LI-SSAFI-WET,0,369,VGS
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1364.0,193923,L 4VTCdr,"L P1274 dr VTC SED (M0G,PLP)",,,LITHO,LI-SSAFI-WET,0,372,VTC
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1378.0,193924,L 4VTDdr,"L P1274 dr VTD SED (M0G,PLP)",,,LITHO,LI-SSAFI-WET,0,375,VTD
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1400.0,231419,L 4M0CogS,"L P1274 og  M0C SED (M0G,PLP,M0A)",,,LITHO,LI-SSAFI-WET,0,381,M0C
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1409.0,231420,L 4M0DogS,"L P1274 og  M0D SED (M0G,PLP,M0AC)",,,LITHO,LI-SSAFI-WET,0,382,M0D
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1477.0,226418,L 4M1GogS,"L P1274 og M1G SED (M0G,M0A,M0C)",,,LITHO,LI-SSAFI-WET,0,403,M1G
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1506.0,226419,L 4V0AogS,"L P1274 og V0A SED (M0G,M1G)",,,LITHO,LI-SSAFI-WET,0,412,V0A
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1516.0,226420,L 4V0BogS,"L P1274 og V0B SED (M0G,V0A,M1G)",,,LITHO,LI-SSAFI-WET,0,413,V0B
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1538.0,218187,L 4M1AetS,"L P1274 et M1A SED (M0G,M1G,V0A)",,,LITHO,LI-SSAFI-WET,0,418,M1A
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1548.0,218188,L 4M1BetS,"L P1274 et M1B SED (V0B,M1G)",,,LITHO,LI-SSAFI-WET,0,419,M1B
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1617.0,232633,L 4V0CnsS,"L P1274 ns V0C SED (M0G, M1GA)",,,LITHO,LI-SSAFI-WET,0,440,V0C
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1627.0,232634,L 4V0DnsS,"L P1274 ns V0D SED (M0G, M1GA)",,,LITHO,LI-SSAFI-WET,0,441,V0D
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1648.0,193933,L 4M1Cdr,"L P1274 dr M1C SED (M1GA,V0C)",,,LITHO,LI-SSAFI-WET,0,446,M1C
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1658.0,193934,L 4M1Ddr,"L P1274 dr M1D SED (M1GA,V0D)",,,LITHO,LI-SSAFI-WET,0,447,M1D
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1718.0,230137,L #4TFRfp,"L #P1274 TFRfp SED 1.8(M1G,M1A,M1C)",,,LITHO,LI-BE-193,0,466,TFR
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1744.0,218658,L #4M2GoaS,"L #P1274 oa M2G SED (M1G,M1A,M1C)",,,LITHO,LI-PD-WET,0,471,M2G
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1771.0,225195,L #4M2AwaS,"L #P1274 wa  M2A SED (M1G,M2G)",,,LITHO,LI-PD-WET,0,476,M2A
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1784.0,225196,L #4M2BwaS,"L #P1274 wa  M2B SED (M1G,M2G,M2A)",,,LITHO,LI-PD-WET,0,477,M2B
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1822.0,206822,L #4V1Aca,L #P1274 V1A SED(M2G;M2A;M2B;M1G)ca,,,LITHO,LI-PD-WET,0,485,V1A
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1835.0,206823,L #4V1Bca,L #P1274 V1B SED(M2G;M2A;M2B;M1G)ca,,,LITHO,LI-PD-WET,0,486,V1B
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1846.0,206824,L #4V1Cca,L #P1274 V1C SED(M2G;M2A;M2B;M1G)ca,,,LITHO,LI-PD-WET,0,487,V1C
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1893.0,204217,L #46M3Gmu,"L #P1274.6 M3G SED (M2B,M2A,M2G) mu",,,LITHO,LI-BE-WET,0,502,M3G
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1914.0,204218,L #46M3Pmu,L #P1274.6 M3P SED (M2G;M3G) mu,,,LITHO,LI-BE-WET,0,507,M3P
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1946.0,204219,L #46V2Amu,L #P1274.6 V2A SED (M3G;M3P;M2G) mu,,,LITHO,LI-PD-WET,0,514,V2A
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,1956.0,204220,L #46V2Bmu,L #P1274.6 V2B SED (M3G;M3P;M2G) mu,,,LITHO,LI-PD-WET,0,515,V2B
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2001.0,146276,L #46M4G,"L #P1274.6 M4G SED (M3G,M3P)",,,LITHO,LI-BE-WET,0,528,M4G
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2023.0,177806,L #46M4Plk,L #P1274.6 M4P SED (M3G;M4G) lk,,,LITHO,LI-BE-WET,0,533,M4P
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2055.0,197658,L #46V3Abu,L #P1274.6 V3A SED (M4G;M4P;M3G) bu,,,LITHO,LI-PD-WET,0,540,V3A
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2065.0,197659,L #46V3Bbu,L #P1274.6 V3B SED (M4G;M4P;M3G) bu,,,LITHO,LI-PD-WET,0,541,V3B
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2106.0,210498,L #46M5pSE,"L #P1274.6 MT5 newOPC SED (M4G,M4P)",,,LITHO,LI-BE-WET,0,552,MT5
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2125.0,172474,L #46V4cSE,"L #P1274.6 V4 CEE SED (M4G,M4P,MT5)",,,LITHO,LI-BE-WET,0,553,VA4
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2163.0,197703,L #46M6oSE,L #P1274.6 MT6 fcOff SED (MT5),,,LITHO,LI-BE-WET,0,561,MT6
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2184.0,176331,L #46V5bSE,"L #P1274.6 VA5 b SED (MT5,MT6)",,,LITHO,LI-BE-WET,0,562,VA5
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2215.0,156297,L #52MT7n,L #P1275.2 MT7 n SED (MT6),,,LITHO,LI-BE-WET,0,570,MT7
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2225.0,184705,L #52V6bSE,"L #P1275.2 VA6 b SED (MT6,MT7)",,,LITHO,LI-BE-WET,0,571,VA6
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2248.0,157332,L #52MT8k,L #P1275.2 k MT8 SED (MT7),,,LITHO,LI-BE-WET,0,580,MT8
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2258.0,184706,L #52V7bSE,L #P1275.2 b VA7 b SED (MT7/MT8),,,LITHO,LI-BE-WET,0,581,VA7
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2280.0,157330,L #52MT9k,L #P1275.2 k MT9 SED (MT8),,,LITHO,LI-BE-WET,0,590,MT9
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2290.0,184707,L #52V8bSE,L #P1275.2 b VA8 SED (MT8/MT9),,,LITHO,LI-BE-WET,0,591,VA8
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2314.0,156535,L #52M10n,L #P1275.2 M10 SED n (MT9),,,LITHO,LI-BE-193,0,600,M10
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2324.0,184708,L #52V9bSE,"L #P1275.2 VA9 b SED (MT9,M10)",,,LITHO,LI-BE-WET,0,601,VA9
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2345.0,156559,L #52M11n,L #P1275.2 M11 SED n (MT10),,,LITHO,LI-BE-193,0,609,M11
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2355.0,156536,L #52V10n,"L #P1275.2 V10 SED n (M10,M11)",,,LITHO,LI-BE-193,0,610,V10
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2378.0,142833,L #52M12n,L #P1275.2 M12 SED n (MT11),,,LITHO,LI-BE-193,0,618,M12
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2388.0,142828,L #52V11n,"L #P1275.2 V11 SED n (MT11,M12)",,,LITHO,LI-BE-193,0,619,V11
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2408.0,142834,L #52M13n,L #P1275.2  M13 SED n (MT12),,,LITHO,LI-BE-193,0,627,M13
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2418.0,142829,L #52V12n,"L #P1275.2 V12 SED n (MT12,M13)",,,LITHO,LI-BE-193,0,628,V12
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2435.0,156537,L #52V13n,L #P1275.2 V13 SED n (M13),,,LITHO,LI-BE-193,0,635,V13
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2444.0,156538,L #52M14n,L #P1275.2 M14 SED n (V13),,,LITHO,LI-BE-SED,0,637,M14
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2464.0,156539,L #52V14n,L #P1275.2 V14 SED n (M14),,,LITHO,LI-BE-SED,0,645,V14
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2472.0,156540,L #52M15n,L #P1275.2 M15 SED n (V14),,,LITHO,LI-BE-SED,0,647,M15
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2492.0,201391,L #5BV15SE,L #P1275.21 V15 SED (M15),,,LITHO,LI-BE-SED,0,655,V15
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2510.0,201392,L #5BGM0SE,L #P1275.21 GM0 SED (M15),,,LITHO,LI-BE-SED,0,662,GM0
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2534.0,161100,L #4HCE1SE,L #P1274.11 CE1 SED (GM0),,,LITHO,LI-BE-SED,0,672,CE1
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2547.0,161101,L #4HCE2SE,L #P1274.11 CE2 SED (GM0),,,LITHO,LI-BE-SED,0,675,CE2
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2560.0,161102,L #4HCE3SE,L #P1274.11 CE3 SED (GM0),,,LITHO,LI-BE-SED,0,678,CE3
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2575.0,161103,L #4HGV0SE,L #P1274.11 GV0 SED (GM0),,,LITHO,LI-BE-SED,0,683,GV0
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2600.0,233415,L #5GM1tSE,L #P1275.21 GM1 SED THICK GM0 (GM0),,,LITHO,LI-BE-SED,0,692,GM1
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2624.0,206730,L #5GV1oSE,L #P1275 GV1 OX-NIT SED (GM1),,,LITHO,LI-BE-SED,0,702,GV1
8PWQCA,Scout 2,8PWQCVA,8PWQCA,8PWQCV   A,L5139560,2633.0,9812,Z #MPCPACK,Z #CU MPC XSITE WAFER PACK,,,PC,PC-STORES,0,703,SHIP
